1382.117370,1630.620217,1622.002200,1822.081413,1717.708787,1634.954550,1617.022789,1605.192833,1543.623090,1900.521407,1489.238165,1655.336827,1459.946258,1772.609246,1501.590433,1744.246733,1761.948387,1549.324847,1595.037840,1601.673765,1368.990701,1786.850794,1636.020367,1807.795742,1526.421269,1703.379420,1386.575331,1823.214333,1331.258457,1485.018027,1626.339183,1421.931397,1567.946424,1614.090260,1469.942012,1529.780272,1694.961418,1500.658109,1832.580942,1735.624260,1587.330722,1531.948376,1668.857186,1698.575770,1867.342280,1518.884393,1612.352289,1525.490189,1532.063584,1673.745173,1769.125018,1528.796994,1588.236120,1678.134969,1319.017158,1438.537256,1577.211734,1793.076605,1654.162303,1476.469200,1787.023681,1556.130848,1261.215318,1688.987125
1404.744012,1579.960721,1656.270399,1588.874834,1598.265107,1729.154235,1613.309489,1560.042193,1463.080738,1911.421127,1523.119696,1556.057353,1509.382425,1656.206101,1615.178235,1599.008882,1813.235935,1563.617912,1394.967022,1591.002056,1393.747604,1804.445550,1526.042899,1900.644627,1412.707298,1813.852572,1506.632705,1745.040851,1321.656991,1514.870122,1641.091753,1361.547030,1496.501045,1479.354753,1462.004082,1622.406155,1737.065783,1388.324272,1745.192594,1622.477194,1533.203013,1491.276438,1706.560746,1612.424197,1823.260779,1654.096297,1644.222564,1574.876117,1709.538051,1753.387088,1608.995837,1540.230936,1724.007810,1690.686672,1529.144888,1363.153663,1500.979584,1699.073147,1740.998885,1385.403677,1717.766745,1579.032688,1211.939656,1720.480249
1370.496847,1821.160435,1770.959231,1958.697711,1740.511499,1767.270349,1855.396736,1935.443146,1506.909132,2046.718384,1700.099533,1722.313900,1734.774528,1923.675347,1767.046645,1834.885144,1938.141107,1683.208240,1695.145863,1748.776873,1462.180766,1917.301849,1727.455436,1988.878869,1585.432617,1948.022513,1627.745556,1963.536463,1504.120763,1635.155371,1792.152226,1577.455328,1786.865495,1677.196850,1669.944564,1689.784356,1898.502137,1593.830483,1985.396592,1956.233336,1772.871400,1793.692264,1808.177118,1650.362466,2062.325242,1695.285744,1935.106889,1809.834886,1646.852208,1968.775903,1866.846746,1650.035702,1750.080198,1864.810236,1645.260005,1434.916289,1686.129956,1922.462584,1836.886136,1725.559714,1897.006002,1777.687705,1375.671831,1862.845761
1578.198732,1773.444676,1722.946067,1830.568385,1804.084628,1784.310806,1643.738512,1797.104047,1649.100654,2018.303864,1826.912074,1736.035652,1474.659427,1900.488809,1762.570625,1729.301526,2024.768049,1774.251745,1603.549033,1861.892546,1396.375962,1906.865356,1700.310434,1847.714484,1451.306065,1906.622071,1622.645011,1929.907721,1484.679938,1560.627032,1748.432637,1484.647297,1752.123406,1659.403469,1574.048264,1754.682609,1939.206918,1481.909801,1945.986827,1881.926687,1851.202481,1834.212261,1792.397018,1861.366213,2074.892323,1757.041781,1840.641088,1680.773705,1685.868880,1965.703605,1935.353673,1756.658605,1797.831977,1845.503869,1629.214385,1566.137861,1683.549989,1853.969203,1728.561140,1560.326402,1999.771917,1986.012526,1398.092216,1941.347500
1390.264110,1609.040954,1581.767776,1652.704222,1646.399286,1690.175363,1452.100916,1639.706367,1483.642912,1826.900811,1587.810586,1590.848921,1391.766089,1864.955901,1618.157762,1541.989150,1838.625912,1636.083241,1373.309991,1639.759909,1360.392945,1897.694379,1571.708814,1691.239652,1433.394945,1806.669436,1441.526404,1829.407449,1283.917194,1439.224669,1582.886466,1379.202626,1697.043643,1527.396712,1435.727088,1565.403648,1750.974980,1459.880946,1972.314133,1761.470526,1713.229197,1643.312020,1707.942920,1626.230835,1820.367502,1539.186497,1727.535259,1712.780777,1579.566318,1865.615744,1629.786277,1580.853660,1596.327930,1801.752151,1452.208031,1185.266657,1501.410896,1713.490035,1635.747417,1529.904194,1745.471402,1663.070108,1275.406057,1754.709210
1173.950801,1593.620384,1516.482663,1517.603151,1476.321909,1436.147333,1495.290475,1485.817451,1334.845544,1595.186245,1424.390311,1530.939377,1340.765333,1428.562996,1366.851911,1471.310391,1661.680615,1278.645162,1440.870118,1498.422071,1182.418009,1566.689209,1432.125906,1599.240168,1391.437631,1478.015416,1268.273716,1507.806976,1249.375039,1426.984887,1348.373297,1347.562517,1480.401161,1434.402190,1275.876094,1368.555698,1556.190045,1482.209635,1605.591063,1467.860212,1421.690498,1431.776034,1507.806907,1402.643378,1734.490972,1321.332578,1502.888632,1409.987443,1155.698919,1667.016607,1455.166014,1294.618154,1439.728560,1463.502166,1253.180546,1285.705295,1429.593064,1639.528551,1520.308123,1423.562783,1507.559713,1525.392203,1079.172828,1436.780440
1255.433380,1685.790862,1546.508432,1700.104420,1545.971520,1586.788159,1581.217274,1660.997177,1405.723378,1818.357307,1509.137860,1575.232188,1432.788908,1645.821970,1648.005023,1515.802698,1689.747803,1630.550756,1513.998795,1656.226882,1383.300340,1724.770405,1501.824994,1811.597894,1329.414834,1771.521940,1405.505423,1624.773370,1366.748145,1396.248884,1580.384100,1357.203730,1475.317293,1558.980588,1526.052508,1615.840914,1621.776524,1288.982421,1794.330459,1728.652198,1545.256364,1544.323474,1586.509866,1561.638474,1860.933516,1503.443838,1702.979632,1619.105222,1546.051758,1833.074032,1607.375861,1557.754987,1737.264497,1582.435212,1434.765487,1404.325526,1666.911798,1778.429224,1585.565156,1477.658177,1648.817395,1715.764099,1216.551625,1652.522026
1413.959595,1695.033120,1531.641321,1619.220864,1641.525902,1573.887310,1405.887804,1707.324021,1462.871149,1847.238285,1561.441676,1678.795115,1583.474875,1747.769577,1676.244976,1695.664449,1782.298692,1562.166165,1383.603865,1746.687725,1407.620281,1900.078868,1667.245893,1722.160537,1400.650586,1760.702158,1462.519020,1787.649911,1228.121898,1481.977967,1658.642384,1455.295241,1679.326200,1557.277391,1540.217268,1607.561168,1937.744615,1417.258579,1910.536683,1620.411819,1720.943577,1577.860543,1699.170748,1672.295471,1986.286630,1522.066653,1727.260410,1609.645266,1634.714617,1847.758640,1740.162138,1660.670031,1750.651702,1781.061654,1494.420337,1429.980449,1659.583956,1800.192454,1713.235601,1406.392672,1739.316280,1816.945351,1242.135366,1753.012884
1104.387951,1509.411116,1281.101009,1488.180136,1426.593456,1383.228454,1344.428664,1466.250353,1212.975129,1502.072704,1252.917856,1358.260444,1316.238802,1418.178333,1325.558415,1268.292138,1408.744500,1328.959844,1135.196412,1207.111318,1115.553712,1568.402271,1232.073786,1397.408096,1237.903997,1500.072461,1149.535576,1574.735222,1054.050482,1206.548074,1408.273157,1170.748038,1284.522834,1151.225310,1325.458866,1312.035410,1369.873027,1242.813559,1580.522490,1469.793484,1378.919396,1229.724799,1412.460289,1336.131685,1657.365760,1341.590458,1296.130552,1375.937367,1292.896521,1469.462203,1380.040588,1394.335363,1331.003198,1449.609326,1229.262934,1230.736487,1249.673362,1442.856434,1340.990022,1252.445897,1376.113132,1437.362773,967.610734,1345.651842
1266.271753,1659.146695,1546.150033,1680.116215,1432.218561,1494.796411,1600.998235,1411.299273,1496.552895,1692.927349,1508.860025,1568.644912,1213.909297,1585.880028,1405.447031,1601.639874,1806.927128,1538.759222,1494.138236,1500.192073,1131.069312,1618.980472,1439.436082,1692.432756,1413.908152,1773.899285,1446.193611,1636.675393,1333.670083,1428.674222,1641.228260,1350.148108,1465.282045,1547.778048,1329.816719,1491.256229,1630.487116,1291.508215,1739.661351,1606.147259,1447.038013,1573.335018,1500.834604,1621.206375,1746.012600,1440.007751,1636.657244,1474.082929,1469.826532,1815.459444,1586.773321,1405.165419,1555.663543,1746.002993,1356.629797,1351.555150,1423.026361,1530.982734,1665.912822,1469.769506,1765.028521,1765.948128,1181.814379,1649.672775
